time,h,theta,Temp
504.6603,-755.13,0.1016,20.0
504.6803,-755.25,0.1016,20.0
504.7003,-755.36,0.1016,20.0
504.7203,-755.48,0.1015,20.0
504.7403,-755.59,0.1015,20.0
504.7603,-755.7,0.1015,20.0
504.7803,-755.82,0.1015,20.0
504.8003,-755.93,0.1015,20.0
504.8202,-756.04,0.1015,20.0
504.8402,-756.16,0.1015,20.0
504.8602,-756.27,0.1015,20.0
504.8802,-756.39,0.1015,20.0
504.9001,-756.5,0.1015,20.0
504.9201,-756.61,0.1015,20.0
504.9401,-756.73,0.1015,20.0
504.9601,-756.84,0.1014,20.0
504.98,-756.95,0.1014,20.0
505.0,-757.07,0.1014,20.0
505.01,-757.12,0.1014,20.0
505.02,-757.18,0.1014,20.0
505.033,-757.25,0.1014,20.0
505.0499,-757.35,0.1014,20.0
505.0719,-757.47,0.1014,20.0
505.0938,-757.6,0.1014,20.0
505.1158,-757.72,0.1014,20.0
505.1378,-757.85,0.1014,20.0
505.1597,-757.97,0.1014,20.0
505.1817,-758.1,0.1013,20.0
505.2037,-758.22,0.1013,20.0
505.2257,-758.35,0.1013,20.0
505.2476,-758.48,0.1013,20.0
505.2696,-758.6,0.1013,20.0
505.2916,-758.73,0.1013,20.0
505.3135,-758.85,0.1013,20.0
505.3355,-758.98,0.1013,20.0
505.3509,-759.07,0.1013,20.0
505.3663,-759.16,0.1013,20.0
505.3816,-759.24,0.1013,20.0
505.397,-759.33,0.1012,20.0
505.4124,-759.42,0.1012,20.0
505.4278,-759.51,0.1012,20.0
505.4432,-759.59,0.1012,20.0
505.4585,-759.68,0.1012,20.0
505.4739,-759.77,0.1012,20.0
505.4893,-759.86,0.1012,20.0
505.5047,-759.94,0.1012,20.0
505.5201,-760.03,0.1012,20.0
505.5354,-760.12,0.1012,20.0
505.5508,-760.21,0.1012,20.0
505.5662,-760.29,0.1012,20.0
505.5816,-760.38,0.1012,20.0
505.597,-760.47,0.1012,20.0
505.6123,-760.56,0.1012,20.0
505.6277,-760.64,0.1011,20.0
505.6431,-760.73,0.1011,20.0
505.6585,-760.82,0.1011,20.0
505.6738,-760.9,0.1011,20.0
505.6892,-760.99,0.1011,20.0
505.7046,-761.08,0.1011,20.0
505.72,-761.17,0.1011,20.0
505.7354,-761.26,0.1011,20.0
505.7507,-761.35,0.1011,20.0
505.7661,-761.44,0.1011,20.0
505.7815,-761.52,0.1011,20.0
505.7969,-761.61,0.1011,20.0
505.8123,-761.7,0.1011,20.0
505.8276,-761.79,0.1011,20.0
505.843,-761.88,0.101,20.0
505.8587,-761.97,0.101,20.0
505.8744,-762.06,0.101,20.0
505.8901,-762.15,0.101,20.0
505.9058,-762.24,0.101,20.0
505.9215,-762.33,0.101,20.0
505.9372,-762.42,0.101,20.0
505.9529,-762.51,0.101,20.0
505.9686,-762.6,0.101,20.0
505.9843,-762.69,0.101,20.0
506.0,-762.78,0.101,20.0
506.01,-762.84,0.101,20.0
506.023,-762.91,0.101,20.0
506.0399,-763.01,0.101,20.0
506.0568,-763.1,0.101,20.0
506.0737,-763.2,0.1009,20.0
506.0906,-763.3,0.1009,20.0
506.1126,-763.42,0.1009,20.0
506.1345,-763.55,0.1009,20.0
506.1565,-763.67,0.1009,20.0
506.1785,-763.8,0.1009,20.0
506.2004,-763.92,0.1009,20.0
506.2224,-764.05,0.1009,20.0
506.251,-764.21,0.1009,20.0
506.2795,-764.37,0.1009,20.0
506.3081,-764.54,0.1008,20.0
506.3367,-764.71,0.1008,20.0
506.3738,-764.92,0.1008,20.0
506.4109,-765.14,0.1008,20.0
506.4481,-765.35,0.1008,20.0
506.4963,-765.63,0.1008,20.0
506.5467,-765.92,0.1007,20.0
506.5971,-766.21,0.1007,20.0
506.6642,-766.59,0.1007,20.0
506.7314,-766.97,0.1007,20.0
506.7985,-767.36,0.1006,20.0
506.8993,-767.94,0.1006,20.0
507.0,-768.52,0.1005,20.0
507.1111,-769.17,0.1005,20.0
507.2222,-769.8,0.1004,20.0
507.3519,-770.54,0.1004,20.0
507.5139,-771.46,0.1003,20.0
507.7569,-772.73,0.1002,20.0
508.0,-773.71,0.1001,20.0
508.3333,-773.91,0.1001,20.0
508.6667,-772.44,0.1002,20.0
509.0,-768.89,0.1005,20.0
509.01,-769.03,0.1005,20.0
509.023,-768.83,0.1005,20.0
509.0399,-768.7,0.1005,20.0
509.0619,-768.45,0.1005,20.0
509.0904,-768.14,0.1006,20.0
509.1276,-767.7,0.1006,20.0
509.1758,-767.11,0.1006,20.0
509.2386,-766.32,0.1007,20.0
509.3232,-765.18,0.1008,20.0
509.436,-763.5,0.1009,20.0
509.577,-761.04,0.1011,20.0
509.7885,-756.49,0.1015,20.0
510.0,-751.2,0.1019,20.0
510.25,-744.1,0.1024,20.0
510.5,-736.31,0.103,20.0
510.75,-728.41,0.1037,20.0
511.0,-720.53,0.1043,20.0
511.3333,-710.6,0.1051,20.0
512.0,-694.34,0.1063,20.0
512.5,-684.28,0.1071,20.0
513.0,-676.35,0.1077,20.0
514.0,-667.05,0.1085,20.0
515.0,-663.07,0.1088,20.0
515.01,-663.05,0.1088,20.0
515.02,-663.01,0.1088,20.0
515.033,-662.96,0.1088,20.0
515.0499,-662.9,0.1088,20.0
515.0719,-662.82,0.1088,20.0
515.1004,-662.72,0.1088,20.0
515.1376,-662.6,0.1088,20.0
515.1858,-662.45,0.1088,20.0
515.2486,-662.28,0.1088,20.0
515.3113,-662.12,0.1088,20.0
515.3974,-661.95,0.1089,20.0
515.4835,-661.8,0.1089,20.0
515.5868,-661.68,0.1089,20.0
515.7245,-661.59,0.1089,20.0
515.8623,-661.58,0.1089,20.0
516.0,-661.64,0.1089,20.0
516.1667,-661.8,0.1089,20.0
516.3333,-662.05,0.1088,20.0
516.5,-662.38,0.1088,20.0
516.6667,-662.78,0.1088,20.0
516.8333,-663.24,0.1088,20.0
517.0,-663.77,0.1087,20.0
517.1667,-664.35,0.1087,20.0
517.375,-665.15,0.1086,20.0
517.6875,-666.49,0.1085,20.0
518.0,-667.95,0.1084,20.0
518.01,-667.99,0.1084,20.0
518.023,-668.05,0.1084,20.0
518.0399,-668.13,0.1084,20.0
518.0619,-668.23,0.1084,20.0
518.0904,-668.37,0.1084,20.0
518.1276,-668.55,0.1083,20.0
518.1758,-668.78,0.1083,20.0
518.2386,-669.1,0.1083,20.0
518.3232,-669.52,0.1083,20.0
518.436,-670.1,0.1082,20.0
518.577,-670.85,0.1082,20.0
518.718,-671.61,0.1081,20.0
518.859,-672.38,0.108,20.0
519.0,-673.17,0.108,20.0
519.1667,-674.12,0.1079,20.0
519.3333,-675.09,0.1078,20.0
519.5556,-676.41,0.1077,20.0
520.0,-679.13,0.1075,20.0
520.0033,-679.14,0.1075,20.0
520.0067,-679.16,0.1075,20.0
520.009,-679.17,0.1075,20.0
520.0113,-679.19,0.1075,20.0
520.0137,-679.2,0.1075,20.0
520.0167,-679.22,0.1075,20.0
520.0206,-679.25,0.1075,20.0
520.0246,-679.27,0.1075,20.0
520.0285,-679.29,0.1075,20.0
520.0337,-679.33,0.1075,20.0
520.0388,-679.36,0.1075,20.0
520.0439,-679.39,0.1075,20.0
520.049,-679.42,0.1075,20.0
520.0542,-679.45,0.1075,20.0
520.0608,-679.49,0.1075,20.0
520.0675,-679.53,0.1075,20.0
520.0742,-679.57,0.1075,20.0
520.0808,-679.61,0.1075,20.0
520.0875,-679.65,0.1075,20.0
520.0961,-679.71,0.1075,20.0
520.1074,-679.78,0.1075,20.0
520.1187,-679.85,0.1075,20.0
520.1299,-679.92,0.1075,20.0
520.1412,-679.99,0.1074,20.0
520.1525,-680.05,0.1074,20.0
520.1637,-680.12,0.1074,20.0
520.175,-680.19,0.1074,20.0
520.1862,-680.26,0.1074,20.0
520.2009,-680.35,0.1074,20.0
520.2155,-680.44,0.1074,20.0
520.2302,-680.53,0.1074,20.0
520.2448,-680.62,0.1074,20.0
520.2595,-680.72,0.1074,20.0
520.2741,-680.81,0.1074,20.0
520.2887,-680.9,0.1074,20.0
520.3034,-680.99,0.1074,20.0
520.318,-681.08,0.1074,20.0
520.3327,-681.17,0.1074,20.0
520.3517,-681.29,0.1073,20.0
520.3707,-681.41,0.1073,20.0
520.3898,-681.52,0.1073,20.0
520.4088,-681.64,0.1073,20.0
520.4278,-681.76,0.1073,20.0
520.4469,-681.88,0.1073,20.0
520.4659,-682.0,0.1073,20.0
520.4849,-682.12,0.1073,20.0
520.504,-682.24,0.1073,20.0
520.523,-682.36,0.1073,20.0
520.542,-682.48,0.1073,20.0
520.5611,-682.6,0.1072,20.0
520.5801,-682.71,0.1072,20.0
520.5991,-682.83,0.1072,20.0
520.6182,-682.95,0.1072,20.0
520.6372,-683.07,0.1072,20.0
520.6562,-683.19,0.1072,20.0
520.6753,-683.31,0.1072,20.0
520.6943,-683.43,0.1072,20.0
520.7133,-683.55,0.1072,20.0
520.7324,-683.67,0.1072,20.0
520.7514,-683.79,0.1072,20.0
520.7704,-683.91,0.1071,20.0
520.7895,-684.03,0.1071,20.0
520.8085,-684.15,0.1071,20.0
520.8324,-684.31,0.1071,20.0
520.8564,-684.46,0.1071,20.0
520.8803,-684.61,0.1071,20.0
520.9043,-684.76,0.1071,20.0
520.9282,-684.91,0.1071,20.0
520.9521,-685.07,0.1071,20.0
520.9761,-685.22,0.107,20.0
521.0,-685.37,0.107,20.0
521.01,-685.43,0.107,20.0
521.02,-685.5,0.107,20.0
521.033,-685.58,0.107,20.0
521.0499,-685.69,0.107,20.0
521.0719,-685.83,0.107,20.0
521.0938,-685.97,0.107,20.0
521.1158,-686.11,0.107,20.0
521.1378,-686.25,0.107,20.0
521.1597,-686.39,0.1069,20.0
521.1817,-686.53,0.1069,20.0
521.2037,-686.67,0.1069,20.0
521.2257,-686.81,0.1069,20.0
521.2476,-686.95,0.1069,20.0
521.2696,-687.09,0.1069,20.0
521.2916,-687.23,0.1069,20.0
521.3135,-687.37,0.1069,20.0
521.3355,-687.51,0.1069,20.0
521.3575,-687.65,0.1068,20.0
521.3729,-687.75,0.1068,20.0
521.3882,-687.85,0.1068,20.0
521.4036,-687.95,0.1068,20.0
521.419,-688.05,0.1068,20.0
521.4344,-688.15,0.1068,20.0
521.4498,-688.24,0.1068,20.0
521.4651,-688.34,0.1068,20.0
521.4805,-688.44,0.1068,20.0
521.4959,-688.54,0.1068,20.0
521.5113,-688.64,0.1068,20.0
521.5266,-688.74,0.1068,20.0
521.542,-688.84,0.1068,20.0
521.5574,-688.94,0.1067,20.0
521.5728,-689.04,0.1067,20.0
521.5882,-689.13,0.1067,20.0
521.6035,-689.23,0.1067,20.0
521.6189,-689.33,0.1067,20.0
521.6343,-689.43,0.1067,20.0
521.6497,-689.53,0.1067,20.0
521.6651,-689.63,0.1067,20.0
521.6804,-689.73,0.1067,20.0
521.6958,-689.83,0.1067,20.0
521.7112,-689.93,0.1067,20.0
521.7266,-690.02,0.1067,20.0
521.742,-690.12,0.1067,20.0
521.7573,-690.22,0.1066,20.0
521.7727,-690.32,0.1066,20.0
521.7881,-690.42,0.1066,20.0
521.8035,-690.52,0.1066,20.0
521.8188,-690.62,0.1066,20.0
521.8342,-690.72,0.1066,20.0
521.8496,-690.82,0.1066,20.0
521.8646,-690.91,0.1066,20.0
521.884,-691.04,0.1066,20.0
521.9033,-691.16,0.1066,20.0
521.9227,-691.29,0.1066,20.0
521.942,-691.41,0.1066,20.0
521.9613,-691.54,0.1065,20.0
521.9807,-691.66,0.1065,20.0
522.0,-691.79,0.1065,20.0
522.01,-691.85,0.1065,20.0
522.023,-691.94,0.1065,20.0
522.0399,-692.05,0.1065,20.0
522.0619,-692.19,0.1065,20.0
522.0838,-692.33,0.1065,20.0
522.1124,-692.51,0.1065,20.0
522.141,-692.7,0.1065,20.0
522.1695,-692.88,0.1064,20.0
522.1981,-693.07,0.1064,20.0
522.2266,-693.25,0.1064,20.0
522.2638,-693.49,0.1064,20.0
522.3009,-693.73,0.1064,20.0
522.3492,-694.04,0.1063,20.0
522.3974,-694.35,0.1063,20.0
522.4457,-694.66,0.1063,20.0
522.494,-694.98,0.1063,20.0
522.5572,-695.38,0.1062,20.0
522.6458,-695.95,0.1062,20.0
522.7343,-696.52,0.1062,20.0
522.8229,-697.09,0.1061,20.0
522.9114,-697.66,0.1061,20.0
523.0,-698.23,0.106,20.0
523.01,-698.3,0.106,20.0
523.023,-698.38,0.106,20.0
523.0399,-698.49,0.106,20.0
523.0619,-698.63,0.106,20.0
523.0904,-698.81,0.106,20.0
523.1276,-699.05,0.106,20.0
523.1758,-699.36,0.1059,20.0
523.2386,-699.76,0.1059,20.0
523.3232,-700.3,0.1059,20.0
523.436,-701.01,0.1058,20.0
523.577,-701.9,0.1057,20.0
523.7885,-703.16,0.1056,20.0
524.0,-704.3,0.1055,20.0
524.01,-704.35,0.1055,20.0
524.02,-704.41,0.1055,20.0
524.03,-704.46,0.1055,20.0
524.04,-704.51,0.1055,20.0
524.053,-704.58,0.1055,20.0
524.0699,-704.67,0.1055,20.0
524.0919,-704.78,0.1055,20.0
524.1204,-704.92,0.1055,20.0
524.149,-705.06,0.1055,20.0
524.1861,-705.24,0.1055,20.0
524.2233,-705.41,0.1055,20.0
524.2715,-705.61,0.1054,20.0
524.3198,-705.81,0.1054,20.0
524.3825,-706.03,0.1054,20.0
524.4443,-706.23,0.1054,20.0
524.506,-706.39,0.1054,20.0
524.5884,-706.53,0.1054,20.0
524.6707,-706.59,0.1054,20.0
524.753,-706.56,0.1054,20.0
524.8353,-706.43,0.1054,20.0
524.9177,-706.17,0.1054,20.0
525.0,-705.76,0.1054,20.0
525.01,-705.71,0.1054,20.0
525.023,-705.64,0.1054,20.0
525.0399,-705.54,0.1055,20.0
525.0619,-705.4,0.1055,20.0
525.0904,-705.19,0.1055,20.0
525.1276,-704.88,0.1055,20.0
525.1758,-704.39,0.1055,20.0
525.2386,-703.57,0.1056,20.0
525.3232,-701.89,0.1057,20.0
525.436,-697.87,0.106,20.0
525.577,-688.43,0.1068,20.0
525.718,-672.72,0.108,20.0
525.859,-650.97,0.1097,20.0
526.0,-624.3,0.1118,20.0
526.25,-574.38,0.117,20.0
526.625,-515.4,0.1234,20.0
527.0,-473.73,0.1286,20.0
527.01,-472.06,0.1287,20.0
527.023,-470.94,0.1289,20.0
527.0399,-469.19,0.1292,20.0
527.0619,-467.17,0.1295,20.0
527.0904,-464.51,0.1299,20.0
527.1276,-461.27,0.1304,20.0
527.1758,-457.29,0.131,20.0
527.2386,-452.57,0.1317,20.0
527.3232,-446.85,0.1326,20.0
527.436,-440.28,0.1336,20.0
527.577,-433.39,0.1347,20.0
527.7885,-425.4,0.1359,20.0
528.0,-418.97,0.1369,20.0
528.01,-418.52,0.1369,20.0
528.023,-418.16,0.137,20.0
528.0399,-417.65,0.137,20.0
528.0619,-417.05,0.1371,20.0
528.0904,-416.28,0.1373,20.0
528.1276,-415.33,0.1374,20.0
528.1758,-414.16,0.1376,20.0
528.2386,-412.73,0.1378,20.0
528.3232,-410.98,0.1381,20.0
528.436,-408.88,0.1384,20.0
528.577,-406.53,0.1387,20.0
528.7885,-403.47,0.1392,20.0
529.0,-400.69,0.1396,20.0
529.01,-400.53,0.1397,20.0
529.023,-400.37,0.1397,20.0
529.0399,-400.15,0.1397,20.0
529.0619,-399.87,0.1398,20.0
529.0904,-399.51,0.1398,20.0
529.1276,-399.05,0.1399,20.0
529.1758,-398.47,0.14,20.0
529.2386,-397.73,0.1401,20.0
529.3232,-396.76,0.1402,20.0
529.436,-395.5,0.1404,20.0
529.577,-393.97,0.1407,20.0
529.7885,-391.64,0.141,20.0
530.0,-389.17,0.1414,20.0
530.01,-389.06,0.1414,20.0
530.023,-388.91,0.1414,20.0
530.0399,-388.71,0.1415,20.0
530.0619,-388.45,0.1415,20.0
530.0904,-388.11,0.1415,20.0
530.1276,-387.66,0.1416,20.0
530.1758,-387.06,0.1417,20.0
530.2386,-386.25,0.1418,20.0
530.3232,-385.11,0.142,20.0
530.436,-383.51,0.1424,20.0
530.577,-381.35,0.1428,20.0
530.7885,-377.87,0.1435,20.0
531.0,-374.28,0.1443,20.0
531.01,-374.13,0.1443,20.0
531.023,-373.9,0.1444,20.0
531.0399,-373.62,0.1444,20.0
531.0619,-373.25,0.1445,20.0
531.0904,-372.76,0.1446,20.0
531.1276,-372.13,0.1447,20.0
531.1758,-371.3,0.1449,20.0
531.2386,-370.23,0.1451,20.0
531.3232,-368.78,0.1455,20.0
531.436,-366.9,0.1458,20.0
531.577,-364.64,0.1463,20.0
531.7885,-361.58,0.147,20.0
532.0,-358.93,0.1475,20.0
532.25,-356.46,0.1481,20.0
532.625,-354.18,0.1486,20.0
533.0,-352.98,0.1488,20.0
533.01,-352.84,0.1488,20.0
533.023,-352.83,0.1488,20.0
533.0399,-352.76,0.1488,20.0
533.0619,-352.71,0.1488,20.0
533.0904,-352.64,0.1488,20.0
533.1276,-352.57,0.1489,20.0
533.1758,-352.48,0.1489,20.0
533.2386,-352.41,0.1489,20.0
533.3232,-352.35,0.1489,20.0
533.436,-352.35,0.1489,20.0
533.577,-352.47,0.1489,20.0
533.7885,-352.87,0.1488,20.0
534.0,-353.45,0.1487,20.0
534.01,-353.46,0.1487,20.0
534.02,-353.48,0.1487,20.0
534.03,-353.51,0.1487,20.0
534.04,-353.54,0.1487,20.0
534.053,-353.58,0.1487,20.0
534.0699,-353.63,0.1486,20.0
534.0919,-353.7,0.1486,20.0
534.1138,-353.77,0.1486,20.0
534.1424,-353.87,0.1486,20.0
534.171,-353.96,0.1486,20.0
534.2081,-354.1,0.1485,20.0
534.2452,-354.23,0.1485,20.0
534.2935,-354.42,0.1485,20.0
534.3418,-354.61,0.1484,20.0
534.4076,-354.89,0.1484,20.0
534.4734,-355.18,0.1483,20.0
534.5392,-355.48,0.1483,20.0
534.616,-355.84,0.1482,20.0
534.712,-356.3,0.1481,20.0
534.808,-356.76,0.148,20.0
534.904,-357.18,0.1479,20.0
535.0,-357.54,0.1478,20.0
535.1429,-357.77,0.1478,20.0
535.2857,-357.5,0.1478,20.0
535.4286,-356.56,0.148,20.0
535.619,-354.12,0.1485,20.0
535.8095,-350.63,0.1492,20.0
536.0,-346.75,0.1501,20.0
536.3333,-340.1,0.1515,20.0
536.6667,-334.83,0.1526,20.0
537.0,-330.97,0.1534,20.0
537.01,-330.76,0.1534,20.0
537.023,-330.63,0.1535,20.0
537.0399,-330.43,0.1535,20.0
537.0619,-330.2,0.1536,20.0
537.0904,-329.9,0.1536,20.0
537.1276,-329.53,0.1537,20.0
537.1758,-329.09,0.1538,20.0
537.2386,-328.57,0.1539,20.0
537.3232,-327.97,0.154,20.0
537.436,-327.31,0.1542,20.0
537.577,-326.72,0.1543,20.0
537.7885,-326.27,0.1544,20.0
538.0,-326.16,0.1544,20.0
538.25,-326.49,0.1544,20.0
538.625,-327.77,0.1541,20.0
539.0,-329.86,0.1537,20.0
539.01,-329.85,0.1536,20.0
539.023,-329.93,0.1536,20.0
539.0399,-330.02,0.1536,20.0
539.0619,-330.15,0.1536,20.0
539.0904,-330.32,0.1535,20.0
539.1276,-330.54,0.1535,20.0
539.1758,-330.84,0.1534,20.0
539.2386,-331.25,0.1533,20.0
539.3232,-331.83,0.1532,20.0
539.436,-332.63,0.1531,20.0
539.577,-333.68,0.1528,20.0
539.7885,-335.34,0.1525,20.0
540.0,-337.05,0.1521,20.0
540.01,-337.12,0.1521,20.0
540.02,-337.2,0.1521,20.0
540.03,-337.28,0.1521,20.0
540.043,-337.39,0.1521,20.0
540.0599,-337.53,0.152,20.0
540.0819,-337.71,0.152,20.0
540.1104,-337.94,0.1519,20.0
540.1476,-338.25,0.1519,20.0
540.1958,-338.64,0.1518,20.0
540.2586,-339.16,0.1517,20.0
540.3213,-339.69,0.1516,20.0
540.4062,-340.4,0.1514,20.0
540.491,-341.11,0.1513,20.0
540.5758,-341.82,0.1511,20.0
540.6819,-342.72,0.1509,20.0
540.8409,-344.06,0.1507,20.0
541.0,-345.4,0.1504,20.0
541.01,-345.49,0.1504,20.0
541.02,-345.57,0.1503,20.0
541.033,-345.68,0.1503,20.0
541.0499,-345.82,0.1503,20.0
541.0719,-346.01,0.1502,20.0
541.1004,-346.25,0.1502,20.0
541.1376,-346.56,0.1501,20.0
541.1858,-346.96,0.15,20.0
541.2486,-347.48,0.1499,20.0
541.3321,-348.17,0.1498,20.0
541.4434,-349.07,0.1496,20.0
541.5825,-350.17,0.1494,20.0
541.7913,-351.72,0.149,20.0
542.0,-353.16,0.1487,20.0
542.25,-354.74,0.1484,20.0
542.625,-356.84,0.148,20.0
543.0,-358.81,0.1475,20.0
543.01,-358.87,0.1475,20.0
543.02,-358.92,0.1475,20.0
543.033,-358.99,0.1475,20.0
543.0499,-359.08,0.1475,20.0
543.0719,-359.19,0.1475,20.0
543.1004,-359.33,0.1474,20.0
543.1376,-359.52,0.1474,20.0
543.1858,-359.76,0.1473,20.0
543.2486,-360.08,0.1473,20.0
543.3321,-360.49,0.1472,20.0
543.4434,-361.04,0.1471,20.0
543.5547,-361.58,0.147,20.0
543.7031,-362.32,0.1468,20.0
543.8516,-363.05,0.1467,20.0
544.0,-363.79,0.1465,20.0
544.01,-363.84,0.1465,20.0
544.023,-363.9,0.1465,20.0
544.0399,-363.99,0.1465,20.0
544.0619,-364.1,0.1464,20.0
544.0904,-364.24,0.1464,20.0
544.1276,-364.43,0.1464,20.0
544.1758,-364.67,0.1463,20.0
544.2386,-364.99,0.1463,20.0
544.3232,-365.42,0.1462,20.0
544.436,-366.0,0.146,20.0
544.577,-366.73,0.1459,20.0
544.7885,-367.84,0.1457,20.0
545.0,-368.96,0.1454,20.0
545.25,-370.31,0.1451,20.0
545.625,-372.39,0.1447,20.0
546.0,-374.52,0.1442,20.0
546.01,-374.57,0.1442,20.0
546.02,-374.63,0.1442,20.0
546.033,-374.7,0.1442,20.0
546.0499,-374.8,0.1442,20.0
546.0719,-374.93,0.1442,20.0
546.1004,-375.09,0.1441,20.0
546.1376,-375.31,0.1441,20.0
546.1858,-375.59,0.144,20.0
546.2486,-375.96,0.1439,20.0
546.3321,-376.45,0.1438,20.0
546.4434,-377.12,0.1437,20.0
546.5547,-377.8,0.1436,20.0
546.7031,-378.72,0.1434,20.0
546.8516,-379.65,0.1432,20.0
547.0,-380.59,0.143,20.0
547.25,-382.21,0.1426,20.0
547.5,-383.87,0.1423,20.0
547.75,-385.58,0.1419,20.0
548.0,-387.31,0.1417,20.0
548.3333,-389.65,0.1413,20.0
548.6667,-392.01,0.141,20.0
549.0,-394.4,0.1406,20.0
549.5,-398.04,0.14,20.0
550.0,-401.72,0.1395,20.0
550.01,-401.79,0.1395,20.0
550.02,-401.86,0.1394,20.0
550.03,-401.94,0.1394,20.0
550.04,-402.01,0.1394,20.0
550.053,-402.11,0.1394,20.0
550.066,-402.2,0.1394,20.0
550.079,-402.3,0.1394,20.0
550.0959,-402.42,0.1394,20.0
550.1128,-402.55,0.1393,20.0
550.1348,-402.71,0.1393,20.0
550.1567,-402.87,0.1393,20.0
550.1853,-403.09,0.1393,20.0
550.2139,-403.3,0.1392,20.0
550.2424,-403.51,0.1392,20.0
550.2796,-403.79,0.1392,20.0
550.3167,-404.06,0.1391,20.0
550.3649,-404.42,0.1391,20.0
550.4132,-404.79,0.139,20.0
550.4615,-405.15,0.1389,20.0
550.5098,-405.51,0.1389,20.0
550.5588,-405.87,0.1388,20.0
550.6218,-406.35,0.1388,20.0
550.6848,-406.82,0.1387,20.0
550.7479,-407.29,0.1386,20.0
550.8319,-407.92,0.1385,20.0
550.916,-408.55,0.1384,20.0
551.0,-409.19,0.1383,20.0
551.0816,-409.8,0.1382,20.0
551.1631,-410.42,0.1381,20.0
551.2468,-411.05,0.138,20.0
551.3544,-411.86,0.1379,20.0
551.4835,-412.83,0.1378,20.0
551.6557,-414.12,0.1376,20.0
552.0,-416.71,0.1372,20.0
552.01,-416.79,0.1372,20.0
552.02,-416.86,0.1372,20.0
552.033,-416.96,0.1371,20.0
552.0499,-417.09,0.1371,20.0
552.0719,-417.25,0.1371,20.0
552.1004,-417.47,0.1371,20.0
552.1376,-417.75,0.137,20.0
552.1858,-418.11,0.137,20.0
552.2486,-418.58,0.1369,20.0
552.3321,-419.21,0.1368,20.0
552.4434,-420.05,0.1367,20.0
552.5825,-421.09,0.1365,20.0
552.7913,-422.66,0.1363,20.0
553.0,-424.23,0.136,20.0
553.01,-424.3,0.136,20.0
553.02,-424.38,0.136,20.0
553.033,-424.48,0.136,20.0
553.0499,-424.6,0.136,20.0
553.0719,-424.77,0.136,20.0
553.1004,-424.98,0.1359,20.0
553.1376,-425.26,0.1359,20.0
553.1858,-425.63,0.1358,20.0
553.2341,-425.99,0.1358,20.0
553.2968,-426.46,0.1357,20.0
553.3596,-426.93,0.1356,20.0
553.4396,-427.53,0.1355,20.0
553.5517,-428.38,0.1354,20.0
553.6638,-429.22,0.1353,20.0
553.7759,-430.07,0.1351,20.0
553.8879,-430.91,0.135,20.0
554.0,-431.76,0.1349,20.0
554.01,-431.83,0.1349,20.0
554.023,-431.93,0.1349,20.0
554.0399,-432.06,0.1348,20.0
554.0619,-432.23,0.1348,20.0
554.0904,-432.44,0.1348,20.0
554.1276,-432.72,0.1347,20.0
554.1758,-433.09,0.1347,20.0
554.2386,-433.56,0.1346,20.0
554.3232,-434.2,0.1345,20.0
554.4078,-434.84,0.1344,20.0
554.4924,-435.48,0.1343,20.0
554.577,-436.12,0.1342,20.0
554.6616,-436.77,0.1341,20.0
554.7462,-437.41,0.134,20.0
554.8731,-438.37,0.1339,20.0
555.0,-439.33,0.1337,20.0
555.01,-439.41,0.1337,20.0
555.023,-439.51,0.1337,20.0
555.0399,-439.63,0.1337,20.0
555.0619,-439.8,0.1337,20.0
555.0904,-440.02,0.1336,20.0
555.1276,-440.3,0.1336,20.0
555.1758,-440.66,0.1335,20.0
555.2386,-441.14,0.1335,20.0
555.3232,-441.78,0.1334,20.0
555.436,-442.63,0.1332,20.0
555.577,-443.69,0.1331,20.0
555.7885,-445.27,0.1328,20.0
556.0,-446.85,0.1326,20.0
556.25,-448.71,0.1323,20.0
556.5,-450.56,0.132,20.0
556.75,-452.4,0.1317,20.0
557.0,-454.24,0.1315,20.0
557.3333,-456.68,0.1311,20.0
557.6667,-459.13,0.1307,20.0
558.0,-461.58,0.1303,20.0
558.5,-465.26,0.1298,20.0
559.0,-468.97,0.1292,20.0
559.01,-469.05,0.1292,20.0
559.023,-469.15,0.1292,20.0
559.0399,-469.27,0.1292,20.0
559.0619,-469.43,0.1291,20.0
559.0904,-469.65,0.1291,20.0
559.1276,-469.93,0.1291,20.0
559.1758,-470.29,0.129,20.0
559.2386,-470.76,0.1289,20.0
559.3232,-471.4,0.1288,20.0
559.436,-472.25,0.1287,20.0
559.577,-473.32,0.1286,20.0
559.7885,-474.93,0.1283,20.0
560.0,-476.55,0.1281,20.0
560.0033,-476.57,0.1281,20.0
560.0057,-476.59,0.1281,20.0
560.0073,-476.6,0.1281,20.0
560.0089,-476.62,0.1281,20.0
560.0106,-476.63,0.128,20.0
560.0122,-476.64,0.128,20.0
560.0143,-476.66,0.128,20.0
560.0164,-476.67,0.128,20.0
560.0186,-476.69,0.128,20.0
560.0207,-476.71,0.128,20.0
560.0228,-476.72,0.128,20.0
560.0256,-476.74,0.128,20.0
560.0283,-476.76,0.128,20.0
560.0311,-476.78,0.128,20.0
560.0339,-476.81,0.128,20.0
560.0374,-476.83,0.128,20.0
560.041,-476.86,0.128,20.0
560.0446,-476.89,0.128,20.0
560.0482,-476.92,0.128,20.0
560.0518,-476.94,0.128,20.0
560.0554,-476.97,0.128,20.0
560.059,-477.0,0.128,20.0
560.0626,-477.03,0.128,20.0
