time,h,theta,Temp
184.5942,-1024.56,0.087,20.0
184.6095,-1024.62,0.087,20.0
184.6249,-1024.68,0.087,20.0
184.6403,-1024.73,0.087,20.0
184.6557,-1024.79,0.087,20.0
184.6711,-1024.84,0.087,20.0
184.6864,-1024.89,0.087,20.0
184.7018,-1024.94,0.087,20.0
184.7172,-1024.99,0.087,20.0
184.7326,-1025.04,0.0869,20.0
184.748,-1025.09,0.0869,20.0
184.7633,-1025.13,0.0869,20.0
184.7787,-1025.17,0.0869,20.0
184.7941,-1025.22,0.0869,20.0
184.8095,-1025.26,0.0869,20.0
184.8249,-1025.3,0.0869,20.0
184.8402,-1025.34,0.0869,20.0
184.8562,-1025.38,0.0869,20.0
184.8722,-1025.42,0.0869,20.0
184.8882,-1025.45,0.0869,20.0
184.9041,-1025.49,0.0869,20.0
184.9201,-1025.52,0.0869,20.0
184.9361,-1025.56,0.0869,20.0
184.9521,-1025.59,0.0869,20.0
184.968,-1025.63,0.0869,20.0
184.984,-1025.66,0.0869,20.0
185.0,-1025.69,0.0869,20.0
185.01,-1025.71,0.0869,20.0
185.02,-1025.76,0.0869,20.0
185.033,-1025.85,0.0869,20.0
185.046,-1025.95,0.0869,20.0
185.059,-1026.06,0.0869,20.0
185.072,-1026.18,0.0869,20.0
185.085,-1026.31,0.0869,20.0
185.098,-1026.45,0.0869,20.0
185.111,-1026.59,0.0869,20.0
185.124,-1026.74,0.0869,20.0
185.137,-1026.89,0.0869,20.0
185.15,-1027.04,0.0869,20.0
185.1669,-1027.25,0.0869,20.0
185.1838,-1027.47,0.0869,20.0
185.2007,-1027.68,0.0868,20.0
185.2176,-1027.91,0.0868,20.0
185.2345,-1028.14,0.0868,20.0
185.2514,-1028.37,0.0868,20.0
185.2734,-1028.68,0.0868,20.0
185.2953,-1028.99,0.0868,20.0
185.3173,-1029.31,0.0868,20.0
185.3393,-1029.63,0.0868,20.0
185.3678,-1030.06,0.0868,20.0
185.405,-1030.62,0.0867,20.0
185.4421,-1031.2,0.0867,20.0
185.4792,-1031.78,0.0867,20.0
185.5275,-1032.55,0.0867,20.0
185.5747,-1033.31,0.0866,20.0
185.6355,-1034.3,0.0866,20.0
185.7266,-1035.72,0.0865,20.0
185.8177,-1036.94,0.0865,20.0
185.9089,-1037.77,0.0864,20.0
186.0,-1037.91,0.0864,20.0
186.1111,-1036.52,0.0865,20.0
186.2593,-1030.98,0.0867,20.0
186.4444,-1017.57,0.0872,20.0
186.7222,-987.28,0.0884,20.0
187.0,-956.94,0.09,20.0
187.01,-955.85,0.09,20.0
187.023,-954.59,0.0901,20.0
187.0399,-952.92,0.0902,20.0
187.0619,-950.8,0.0903,20.0
187.0904,-948.03,0.0904,20.0
187.1276,-944.43,0.0906,20.0
187.1758,-939.77,0.0909,20.0
187.2386,-933.79,0.0912,20.0
187.3232,-925.98,0.0917,20.0
187.436,-916.28,0.0922,20.0
187.577,-905.5,0.0928,20.0
187.7885,-892.64,0.0935,20.0
188.0,-882.68,0.0941,20.0
188.01,-881.93,0.0941,20.0
188.023,-881.41,0.0941,20.0
188.0399,-880.62,0.0942,20.0
188.0619,-879.72,0.0942,20.0
188.0904,-878.56,0.0943,20.0
188.1276,-877.16,0.0944,20.0
188.1758,-875.48,0.0945,20.0
188.2386,-873.55,0.0946,20.0
188.3232,-871.34,0.0947,20.0
188.436,-869.04,0.0948,20.0
188.577,-867.07,0.0949,20.0
188.7885,-865.81,0.095,20.0
189.0,-865.78,0.095,20.0
189.01,-865.68,0.095,20.0
189.017,-865.68,0.095,20.0
189.024,-865.69,0.095,20.0
189.031,-865.7,0.095,20.0
189.038,-865.7,0.095,20.0
189.0471,-865.71,0.095,20.0
189.0562,-865.73,0.095,20.0
189.068,-865.75,0.095,20.0
189.0799,-865.77,0.095,20.0
189.0952,-865.81,0.095,20.0
189.1106,-865.85,0.095,20.0
189.126,-865.89,0.095,20.0
189.146,-865.96,0.095,20.0
189.166,-866.04,0.095,20.0
189.186,-866.13,0.095,20.0
189.212,-866.25,0.095,20.0
189.2458,-866.44,0.095,20.0
189.2795,-866.65,0.095,20.0
189.3133,-866.88,0.0949,20.0
189.3471,-867.13,0.0949,20.0
189.391,-867.48,0.0949,20.0
189.435,-867.87,0.0949,20.0
189.4789,-868.3,0.0949,20.0
189.5228,-868.76,0.0948,20.0
189.5667,-869.25,0.0948,20.0
189.6101,-869.77,0.0948,20.0
189.6658,-870.49,0.0947,20.0
189.7215,-871.26,0.0947,20.0
189.7772,-872.09,0.0947,20.0
189.8329,-872.97,0.0946,20.0
189.8886,-873.9,0.0946,20.0
189.9443,-874.87,0.0945,20.0
190.0,-875.89,0.0944,20.0
190.0742,-877.32,0.0944,20.0
190.1485,-878.54,0.0943,20.0
190.2227,-879.65,0.0942,20.0
190.3004,-880.65,0.0942,20.0
190.3782,-881.35,0.0941,20.0
190.4559,-881.47,0.0941,20.0
190.5336,-880.24,0.0942,20.0
190.6113,-875.83,0.0944,20.0
190.6891,-864.57,0.0951,20.0
190.7668,-840.97,0.0964,20.0
190.8445,-799.32,0.0987,20.0
190.9223,-739.08,0.1029,20.0
191.0,-665.34,0.1086,20.0
191.0742,-588.87,0.1154,20.0
191.1485,-524.43,0.1224,20.0
191.2227,-471.76,0.1289,20.0
191.3199,-425.74,0.1358,20.0
191.417,-395.81,0.1404,20.0
191.5336,-372.64,0.1447,20.0
191.6891,-356.11,0.1481,20.0
191.8445,-348.17,0.1498,20.0
192.0,-344.21,0.1506,20.0
192.01,-344.0,0.1507,20.0
192.023,-343.72,0.1507,20.0
192.0399,-343.41,0.1508,20.0
192.0619,-343.07,0.1509,20.0
192.0904,-342.72,0.1509,20.0
192.1276,-342.42,0.151,20.0
192.1758,-342.26,0.151,20.0
192.2386,-342.36,0.151,20.0
192.3232,-342.94,0.1509,20.0
192.436,-344.29,0.1506,20.0
192.577,-346.59,0.1501,20.0
192.7885,-350.99,0.1492,20.0
193.0,-355.87,0.1482,20.0
193.25,-362.35,0.1468,20.0
193.625,-374.29,0.1443,20.0
194.0,-387.35,0.1417,20.0
194.3333,-400.55,0.1397,20.0
195.0,-429.29,0.1353,20.0
195.5,-450.24,0.1321,20.0
196.0,-471.64,0.1288,20.0
197.0,-518.05,0.1231,20.0
198.0,-565.06,0.118,20.0
199.0,-610.07,0.113,20.0
200.0,-655.49,0.1094,20.0
201.0,-697.0,0.1061,20.0
202.0,-736.88,0.103,20.0
203.0,-776.12,0.1,20.0
204.0,-814.18,0.0979,20.0
204.0033,-814.4,0.0979,20.0
204.0067,-814.54,0.0978,20.0
204.01,-814.67,0.0978,20.0
204.0133,-814.81,0.0978,20.0
204.0167,-814.94,0.0978,20.0
204.02,-815.07,0.0978,20.0
204.0243,-815.24,0.0978,20.0
204.03,-815.45,0.0978,20.0
204.0373,-815.73,0.0978,20.0
204.0446,-816.01,0.0978,20.0
204.0519,-816.28,0.0978,20.0
204.0593,-816.55,0.0977,20.0
204.0666,-816.81,0.0977,20.0
204.0739,-817.08,0.0977,20.0
204.0834,-817.41,0.0977,20.0
204.0929,-817.75,0.0977,20.0
204.1025,-818.08,0.0977,20.0
204.1148,-818.51,0.0976,20.0
204.1272,-818.94,0.0976,20.0
204.1396,-819.36,0.0976,20.0
204.152,-819.79,0.0976,20.0
204.1643,-820.2,0.0975,20.0
204.1767,-820.62,0.0975,20.0
204.1928,-821.15,0.0975,20.0
204.2089,-821.69,0.0975,20.0
204.225,-822.22,0.0974,20.0
204.2411,-822.74,0.0974,20.0
204.2572,-823.26,0.0974,20.0
204.2733,-823.78,0.0973,20.0
204.2894,-824.3,0.0973,20.0
204.3103,-824.97,0.0973,20.0
204.3312,-825.64,0.0972,20.0
204.3521,-826.3,0.0972,20.0
204.373,-826.96,0.0972,20.0
204.3939,-827.61,0.0971,20.0
204.4148,-828.27,0.0971,20.0
204.442,-829.13,0.097,20.0
204.4692,-829.98,0.097,20.0
204.4964,-830.82,0.0969,20.0
204.5236,-831.65,0.0969,20.0
204.5508,-832.48,0.0969,20.0
204.578,-833.31,0.0968,20.0
204.6052,-834.13,0.0968,20.0
204.6324,-834.94,0.0967,20.0
204.6596,-835.75,0.0967,20.0
204.6936,-836.76,0.0966,20.0
204.7277,-837.76,0.0966,20.0
204.7617,-838.76,0.0965,20.0
204.7957,-839.75,0.0964,20.0
204.8298,-840.75,0.0964,20.0
204.8638,-841.74,0.0963,20.0
204.8979,-842.72,0.0963,20.0
204.9319,-843.69,0.0962,20.0
204.966,-844.66,0.0962,20.0
205.0,-845.63,0.0961,20.0
205.0353,-846.62,0.0961,20.0
205.0707,-847.68,0.096,20.0
205.106,-848.77,0.0959,20.0
205.1414,-849.88,0.0959,20.0
205.1767,-851.01,0.0958,20.0
205.2227,-852.48,0.0957,20.0
205.2686,-853.98,0.0957,20.0
205.3284,-855.92,0.0956,20.0
205.3881,-857.86,0.0954,20.0
205.4646,-860.34,0.0953,20.0
205.5717,-863.8,0.0951,20.0
205.6788,-867.25,0.0949,20.0
205.8394,-872.43,0.0946,20.0
206.0,-877.63,0.0943,20.0
206.1667,-882.97,0.0941,20.0
206.375,-889.73,0.0937,20.0
206.6875,-899.78,0.0931,20.0
207.0,-909.86,0.0926,20.0
207.01,-910.18,0.0925,20.0
207.023,-910.59,0.0925,20.0
207.0399,-911.12,0.0925,20.0
207.0619,-911.8,0.0925,20.0
207.0904,-912.68,0.0924,20.0
207.1276,-913.81,0.0923,20.0
207.1758,-915.26,0.0923,20.0
207.2386,-917.13,0.0922,20.0
207.3232,-919.63,0.092,20.0
207.436,-922.91,0.0918,20.0
207.577,-927.18,0.0916,20.0
207.7885,-933.43,0.0913,20.0
208.0,-939.59,0.0909,20.0
208.01,-939.89,0.0909,20.0
208.02,-940.18,0.0909,20.0
208.03,-940.47,0.0909,20.0
208.04,-940.76,0.0908,20.0
208.053,-941.14,0.0908,20.0
208.0699,-941.62,0.0908,20.0
208.0868,-942.11,0.0908,20.0
208.1037,-942.59,0.0907,20.0
208.1206,-943.07,0.0907,20.0
208.1426,-943.7,0.0907,20.0
208.1645,-944.32,0.0906,20.0
208.1865,-944.94,0.0906,20.0
208.2151,-945.75,0.0906,20.0
208.2522,-946.79,0.0905,20.0
208.2893,-947.83,0.0905,20.0
208.3265,-948.87,0.0904,20.0
208.3636,-949.9,0.0903,20.0
208.4007,-950.93,0.0903,20.0
208.4378,-951.96,0.0902,20.0
208.4861,-953.39,0.0901,20.0
208.5344,-954.82,0.0901,20.0
208.5809,-956.19,0.09,20.0
208.6275,-957.55,0.0899,20.0
208.6741,-958.91,0.0898,20.0
208.7206,-960.26,0.0898,20.0
208.7905,-962.28,0.0897,20.0
208.8603,-964.29,0.0895,20.0
208.9302,-966.29,0.0894,20.0
209.0,-968.28,0.0893,20.0
209.01,-968.57,0.0893,20.0
209.023,-968.93,0.0893,20.0
209.0399,-969.39,0.0893,20.0
209.0619,-969.97,0.0892,20.0
209.0904,-970.73,0.0892,20.0
209.1276,-971.69,0.0891,20.0
209.1758,-972.92,0.0891,20.0
209.2386,-974.5,0.089,20.0
209.3232,-976.59,0.0889,20.0
209.4078,-978.77,0.0888,20.0
209.5065,-981.25,0.0887,20.0
209.6299,-984.25,0.0886,20.0
209.8149,-988.66,0.0884,20.0
210.0,-992.97,0.0882,20.0
210.01,-993.2,0.0882,20.0
210.017,-993.35,0.0882,20.0
210.0219,-993.45,0.0882,20.0
210.0268,-993.54,0.0882,20.0
210.0317,-993.64,0.0882,20.0
210.0366,-993.73,0.0882,20.0
210.043,-993.84,0.0882,20.0
210.0493,-993.96,0.0882,20.0
210.0557,-994.07,0.0882,20.0
210.0621,-994.18,0.0882,20.0
210.0684,-994.29,0.0882,20.0
210.0767,-994.42,0.0882,20.0
210.085,-994.56,0.0881,20.0
210.0933,-994.69,0.0881,20.0
210.1016,-994.82,0.0881,20.0
210.1099,-994.95,0.0881,20.0
210.1181,-995.08,0.0881,20.0
210.1264,-995.2,0.0881,20.0
210.1347,-995.33,0.0881,20.0
210.143,-995.45,0.0881,20.0
210.1537,-995.6,0.0881,20.0
210.1645,-995.76,0.0881,20.0
210.1753,-995.91,0.0881,20.0
210.186,-996.06,0.0881,20.0
210.1968,-996.21,0.0881,20.0
210.2076,-996.35,0.0881,20.0
210.2183,-996.5,0.0881,20.0
210.2291,-996.64,0.0881,20.0
210.2399,-996.78,0.0881,20.0
210.2506,-996.92,0.0881,20.0
210.2614,-997.06,0.088,20.0
210.2722,-997.19,0.088,20.0
210.2829,-997.33,0.088,20.0
210.2937,-997.46,0.088,20.0
210.3045,-997.59,0.088,20.0
210.3152,-997.72,0.088,20.0
210.326,-997.85,0.088,20.0
210.3368,-997.98,0.088,20.0
210.3475,-998.11,0.088,20.0
210.3583,-998.24,0.088,20.0
210.3691,-998.37,0.088,20.0
210.3798,-998.5,0.088,20.0
210.3906,-998.62,0.088,20.0
210.4013,-998.75,0.088,20.0
210.4121,-998.87,0.088,20.0
210.4229,-998.99,0.088,20.0
210.4336,-999.11,0.088,20.0
210.4444,-999.23,0.088,20.0
210.4552,-999.35,0.088,20.0
210.4659,-999.46,0.088,20.0
210.4767,-999.57,0.0879,20.0
210.4875,-999.69,0.0879,20.0
210.4982,-999.8,0.0879,20.0
210.509,-999.91,0.0879,20.0
210.5198,-1000.02,0.0879,20.0
210.5305,-1000.13,0.0879,20.0
210.5413,-1000.24,0.0879,20.0
210.5521,-1000.34,0.0879,20.0
210.5628,-1000.45,0.0879,20.0
210.5736,-1000.56,0.0879,20.0
210.5844,-1000.66,0.0879,20.0
210.5951,-1000.76,0.0879,20.0
210.6059,-1000.87,0.0879,20.0
210.6167,-1000.97,0.0879,20.0
210.6274,-1001.07,0.0879,20.0
210.6382,-1001.17,0.0879,20.0
210.6489,-1001.27,0.0879,20.0
210.6597,-1001.37,0.0879,20.0
210.6705,-1001.47,0.0879,20.0
210.6812,-1001.57,0.0879,20.0
210.692,-1001.66,0.0879,20.0
210.7028,-1001.76,0.0879,20.0
210.7135,-1001.86,0.0879,20.0
210.7243,-1001.95,0.0879,20.0
210.7351,-1002.05,0.0879,20.0
210.7458,-1002.14,0.0878,20.0
210.7566,-1002.23,0.0878,20.0
210.7674,-1002.33,0.0878,20.0
210.7781,-1002.42,0.0878,20.0
210.7889,-1002.51,0.0878,20.0
210.7997,-1002.6,0.0878,20.0
210.8104,-1002.69,0.0878,20.0
210.8212,-1002.78,0.0878,20.0
210.832,-1002.87,0.0878,20.0
210.8427,-1002.96,0.0878,20.0
210.8535,-1003.05,0.0878,20.0
210.8643,-1003.14,0.0878,20.0
210.875,-1003.23,0.0878,20.0
210.8858,-1003.31,0.0878,20.0
210.8965,-1003.4,0.0878,20.0
210.9069,-1003.48,0.0878,20.0
210.9172,-1003.57,0.0878,20.0
210.9276,-1003.65,0.0878,20.0
210.9379,-1003.73,0.0878,20.0
210.9483,-1003.81,0.0878,20.0
210.9586,-1003.89,0.0878,20.0
210.969,-1003.98,0.0878,20.0
210.9793,-1004.06,0.0878,20.0
210.9897,-1004.14,0.0878,20.0
211.0,-1004.22,0.0878,20.0
211.0108,-1004.3,0.0878,20.0
211.0215,-1004.42,0.0878,20.0
211.0355,-1004.59,0.0878,20.0
211.0495,-1004.79,0.0877,20.0
211.0635,-1005.0,0.0877,20.0
211.0775,-1005.21,0.0877,20.0
211.0915,-1005.44,0.0877,20.0
211.1055,-1005.67,0.0877,20.0
211.1195,-1005.9,0.0877,20.0
211.1377,-1006.21,0.0877,20.0
211.1559,-1006.52,0.0877,20.0
211.1741,-1006.81,0.0877,20.0
211.1923,-1007.06,0.0877,20.0
211.2159,-1007.24,0.0876,20.0
211.2396,-1007.04,0.0877,20.0
211.2703,-1005.46,0.0877,20.0
211.3011,-1001.17,0.0879,20.0
211.341,-988.74,0.0884,20.0
211.381,-969.45,0.0893,20.0
211.433,-930.63,0.0914,20.0
211.5038,-856.51,0.0955,20.0
211.5747,-777.19,0.0999,20.0
211.6598,-701.89,0.1058,20.0
211.7732,-628.57,0.1115,20.0
211.8866,-579.53,0.1164,20.0
212.0,-546.73,0.12,20.0
212.1429,-520.01,0.1229,20.0
212.3571,-497.85,0.1254,20.0
212.5714,-486.69,0.1267,20.0
213.0,-482.12,0.1272,20.0
213.5,-490.08,0.1262,20.0
214.0,-503.95,0.1247,20.0
214.01,-504.11,0.1246,20.0
214.02,-504.39,0.1246,20.0
214.03,-504.67,0.1246,20.0
214.043,-505.02,0.1245,20.0
214.0599,-505.46,0.1245,20.0
214.0819,-506.02,0.1244,20.0
214.1104,-506.71,0.1243,20.0
214.1476,-507.59,0.1242,20.0
214.1847,-508.44,0.1242,20.0
214.233,-509.51,0.124,20.0
214.2957,-510.86,0.1239,20.0
214.374,-512.51,0.1237,20.0
214.4522,-514.1,0.1235,20.0
214.5618,-516.24,0.1233,20.0
214.6713,-518.18,0.1231,20.0
214.8357,-520.3,0.1229,20.0
215.0,-521.05,0.1228,20.0
215.1429,-520.34,0.1228,20.0
215.2857,-519.21,0.123,20.0
215.4286,-517.3,0.1232,20.0
215.619,-514.42,0.1235,20.0
215.8095,-511.92,0.1238,20.0
216.0,-510.28,0.124,20.0
216.3333,-511.0,0.1239,20.0
216.6667,-515.28,0.1234,20.0
217.0,-522.54,0.1226,20.0
217.5,-537.14,0.121,20.0
218.0,-553.38,0.1192,20.0
218.01,-553.69,0.1192,20.0
218.02,-554.02,0.1192,20.0
218.033,-554.44,0.1191,20.0
218.0499,-554.98,0.1191,20.0
218.0719,-555.7,0.119,20.0
218.1004,-556.62,0.1189,20.0
218.1376,-557.82,0.1187,20.0
218.1858,-559.39,0.1186,20.0
218.2486,-561.43,0.1183,20.0
218.3321,-564.17,0.118,20.0
218.4434,-567.87,0.1176,20.0
218.5825,-572.58,0.1171,20.0
218.7913,-579.84,0.1163,20.0
219.0,-587.34,0.1155,20.0
219.25,-596.65,0.1145,20.0
219.5,-605.69,0.1135,20.0
219.75,-615.01,0.1125,20.0
220.0,-624.39,0.1118,20.0
220.01,-624.78,0.1118,20.0
220.02,-625.16,0.1117,20.0
220.033,-625.66,0.1117,20.0
220.0499,-626.3,0.1116,20.0
220.0719,-627.12,0.1116,20.0
220.1004,-628.17,0.1115,20.0
220.1376,-629.52,0.1114,20.0
220.1858,-631.26,0.1113,20.0
220.2486,-633.49,0.1111,20.0
220.3321,-636.41,0.1109,20.0
220.4434,-640.24,0.1106,20.0
220.5547,-644.03,0.1103,20.0
220.7031,-649.0,0.1099,20.0
220.8516,-653.89,0.1095,20.0
221.0,-658.72,0.1091,20.0
221.25,-666.69,0.1085,20.0
221.5,-673.63,0.1079,20.0
221.75,-680.06,0.1074,20.0
222.0,-686.17,0.107,20.0
222.01,-686.41,0.1069,20.0
222.02,-686.65,0.1069,20.0
222.033,-686.97,0.1069,20.0
222.0499,-687.38,0.1069,20.0
222.0719,-687.9,0.1068,20.0
222.1004,-688.58,0.1068,20.0
222.1376,-689.45,0.1067,20.0
222.1858,-690.58,0.1066,20.0
222.2486,-692.02,0.1065,20.0
222.3321,-693.9,0.1064,20.0
222.4434,-696.36,0.1062,20.0
222.5547,-698.75,0.106,20.0
222.666,-701.07,0.1058,20.0
222.833,-704.33,0.1055,20.0
223.0,-707.2,0.1053,20.0
223.01,-707.36,0.1053,20.0
223.023,-707.6,0.1053,20.0
223.0399,-707.9,0.1053,20.0
223.0619,-708.3,0.1052,20.0
223.0904,-708.82,0.1052,20.0
223.1276,-709.48,0.1051,20.0
223.1758,-710.31,0.1051,20.0
223.2386,-711.32,0.105,20.0
223.3232,-712.45,0.1049,20.0
223.436,-713.42,0.1048,20.0
223.577,-713.68,0.1048,20.0
223.7885,-712.05,0.1049,20.0
224.0,-708.06,0.1052,20.0
224.01,-708.13,0.1053,20.0
224.023,-707.84,0.1053,20.0
224.0399,-707.57,0.1053,20.0
224.0619,-707.13,0.1053,20.0
224.0904,-706.57,0.1054,20.0
224.1276,-705.78,0.1054,20.0
224.1758,-704.71,0.1055,20.0
224.2386,-703.23,0.1056,20.0
224.3232,-701.19,0.1058,20.0
224.436,-698.5,0.106,20.0
224.577,-695.42,0.1062,20.0
224.7885,-691.9,0.1065,20.0
225.0,-689.55,0.1067,20.0
225.25,-688.58,0.1068,20.0
225.625,-691.26,0.1066,20.0
226.0,-696.23,0.1062,20.0
226.3333,-702.29,0.1057,20.0
227.0,-720.07,0.1043,20.0
227.5,-735.64,0.1031,20.0
228.0,-752.72,0.1018,20.0
228.0011,-752.76,0.1018,20.0
228.0022,-752.8,0.1018,20.0
228.0033,-752.83,0.1018,20.0
228.0048,-752.88,0.1018,20.0
228.0062,-752.93,0.1017,20.0
228.0077,-752.98,0.1017,20.0
228.0091,-753.03,0.1017,20.0
228.0106,-753.08,0.1017,20.0
228.0124,-753.14,0.1017,20.0
228.0143,-753.2,0.1017,20.0
228.0162,-753.27,0.1017,20.0
228.0186,-753.35,0.1017,20.0
228.0218,-753.45,0.1017,20.0
228.025,-753.56,0.1017,20.0
228.0282,-753.67,0.1017,20.0
228.0323,-753.8,0.1017,20.0
228.0364,-753.94,0.1017,20.0
228.0405,-754.08,0.1017,20.0
228.0459,-754.27,0.1016,20.0
228.0513,-754.45,0.1016,20.0
228.0566,-754.64,0.1016,20.0
228.062,-754.82,0.1016,20.0
228.069,-755.06,0.1016,20.0
228.0759,-755.3,0.1016,20.0
228.0829,-755.54,0.1015,20.0
228.0899,-755.77,0.1015,20.0
228.0989,-756.08,0.1015,20.0
228.108,-756.39,0.1015,20.0
228.1171,-756.69,0.1015,20.0
228.1261,-757.0,0.1014,20.0
228.1352,-757.3,0.1014,20.0
228.147,-757.7,0.1014,20.0
228.1588,-758.09,0.1013,20.0
228.1705,-758.48,0.1013,20.0
228.1823,-758.87,0.1013,20.0
228.1941,-759.26,0.1013,20.0
228.2059,-759.65,0.1012,20.0
228.2177,-760.03,0.1012,20.0
228.233,-760.53,0.1012,20.0
228.2483,-761.03,0.1011,20.0
228.2636,-761.53,0.1011,20.0
228.2789,-762.03,0.101,20.0
228.2943,-762.52,0.101,20.0
228.3096,-763.02,0.101,20.0
228.3249,-763.51,0.1009,20.0
228.3402,-764.01,0.1009,20.0
228.3555,-764.5,0.1008,20.0
228.3754,-765.17,0.1008,20.0
228.3953,-765.85,0.1007,20.0
228.4153,-766.53,0.1007,20.0
228.4352,-767.19,0.1006,20.0
228.4551,-767.86,0.1006,20.0
228.475,-768.52,0.1005,20.0
228.4949,-769.18,0.1005,20.0
228.5148,-769.84,0.1004,20.0
228.5347,-770.5,0.1004,20.0
228.5547,-771.16,0.1003,20.0
228.5746,-771.81,0.1003,20.0
228.6005,-772.66,0.1002,20.0
228.6263,-773.51,0.1001,20.0
228.6522,-774.36,0.1001,20.0
228.6781,-775.29,0.1,20.0
228.704,-776.18,0.1,20.0
228.7299,-777.06,0.0999,20.0
228.7569,-777.97,0.0999,20.0
228.7839,-778.87,0.0998,20.0
228.8109,-779.77,0.0998,20.0
228.8379,-780.67,0.0997,20.0
228.8649,-781.57,0.0997,20.0
228.892,-782.46,0.0996,20.0
228.919,-783.37,0.0996,20.0
228.946,-784.3,0.0995,20.0
228.973,-785.21,0.0995,20.0
229.0,-786.12,0.0994,20.0
229.01,-786.45,0.0994,20.0
229.02,-786.79,0.0994,20.0
229.033,-787.22,0.0994,20.0
229.0499,-787.79,0.0993,20.0
229.0719,-788.53,0.0993,20.0
229.1004,-789.48,0.0992,20.0
229.1376,-790.72,0.0992,20.0
229.1747,-791.96,0.0991,20.0
229.2118,-793.24,0.099,20.0
229.2601,-794.87,0.0989,20.0
229.3228,-796.99,0.0988,20.0
229.3856,-799.09,0.0987,20.0
229.4624,-801.65,0.0986,20.0
229.5699,-805.22,0.0984,20.0
229.6774,-808.69,0.0982,20.0
229.8387,-813.51,0.0979,20.0
230.0,-817.74,0.0977,20.0
230.1667,-821.17,0.0975,20.0
230.375,-823.92,0.0973,20.0
230.6875,-825.54,0.0972,20.0
231.0,-825.58,0.0972,20.0
231.01,-825.7,0.0972,20.0
231.02,-825.68,0.0972,20.0
231.03,-825.64,0.0972,20.0
231.04,-825.59,0.0972,20.0
231.05,-825.54,0.0972,20.0
231.063,-825.46,0.0972,20.0
231.0799,-825.34,0.0972,20.0
231.0968,-825.21,0.0973,20.0
231.1188,-825.02,0.0973,20.0
231.1407,-824.81,0.0973,20.0
231.1693,-824.51,0.0973,20.0
231.1979,-824.18,0.0973,20.0
231.2264,-823.83,0.0973,20.0
231.2636,-823.34,0.0974,20.0
231.3007,-822.81,0.0974,20.0
231.3489,-822.08,0.0974,20.0
231.3972,-821.31,0.0975,20.0
231.4455,-820.5,0.0975,20.0
231.5071,-819.41,0.0976,20.0
231.5687,-818.28,0.0976,20.0
231.6303,-817.11,0.0977,20.0
231.7043,-815.64,0.0978,20.0
231.7782,-814.07,0.0979,20.0
231.8521,-812.33,0.098,20.0
231.9261,-810.23,0.0981,20.0
232.0,-807.52,0.0982,20.0
232.1111,-800.43,0.0986,20.0
232.2222,-789.01,0.0993,20.0
232.3333,-772.52,0.1002,20.0
232.4444,-752.02,0.1018,20.0
232.5833,-718.56,0.1044,20.0
232.7917,-668.41,0.1084,20.0
233.0,-626.93,0.1116,20.0
233.01,-624.74,0.1118,20.0
233.02,-622.89,0.1119,20.0
233.03,-621.05,0.1121,20.0
233.04,-619.22,0.1122,20.0
233.053,-616.87,0.1124,20.0
233.0699,-613.86,0.1126,20.0
233.0919,-610.33,0.113,20.0
233.1204,-605.77,0.1135,20.0
233.1576,-600.28,0.1141,20.0
233.1947,-595.21,0.1146,20.0
233.243,-589.24,0.1153,20.0
233.3057,-582.23,0.1161,20.0
233.3685,-575.74,0.1168,20.0
233.4316,-569.33,0.1175,20.0
233.5128,-560.3,0.1185,20.0
233.6102,-546.45,0.12,20.0
233.7077,-527.51,0.1221,20.0
233.8051,-501.56,0.1249,20.0
234.0,-431.37,0.135,20.0
234.01,-427.97,0.1355,20.0
234.023,-423.52,0.1361,20.0
234.0399,-417.63,0.137,20.0
234.0619,-409.73,0.1382,20.0
234.0904,-399.09,0.1399,20.0
234.1276,-385.08,0.142,20.0
234.1758,-368.14,0.1456,20.0
234.2386,-348.87,0.1497,20.0
234.3232,-327.19,0.1542,20.0
234.436,-304.12,0.1592,20.0
234.577,-283.32,0.1651,20.0
234.7885,-261.01,0.1715,20.0
235.0,-244.04,0.1764,20.0
235.1667,-235.75,0.1793,20.0
235.3333,-232.86,0.1805,20.0
235.5556,-233.99,0.18,20.0
236.0,-244.27,0.1763,20.0
236.3333,-253.79,0.1736,20.0
236.6667,-263.54,0.1708,20.0
237.0,-273.02,0.1681,20.0
237.5,-286.89,0.1641,20.0
238.0,-301.82,0.1598,20.0
238.5,-319.41,0.1559,20.0
239.0,-336.05,0.1523,20.0
239.01,-336.48,0.1522,20.0
239.023,-336.88,0.1522,20.0
239.0399,-337.44,0.152,20.0
239.0619,-338.14,0.1519,20.0
239.0904,-339.03,0.1517,20.0
239.1276,-340.16,0.1515,20.0
239.1758,-341.61,0.1512,20.0
239.2386,-343.44,0.1508,20.0
239.3232,-345.84,0.1503,20.0
239.436,-348.93,0.1496,20.0
239.577,-352.64,0.1488,20.0
239.7885,-357.93,0.1477,20.0
240.0,-363.01,0.1467,20.0
240.01,-363.27,0.1466,20.0
240.02,-363.5,0.1466,20.0
240.033,-363.79,0.1465,20.0
240.0499,-364.16,0.1464,20.0
240.0719,-364.64,0.1463,20.0
240.1004,-365.24,0.1462,20.0
240.1376,-366.0,0.146,20.0
240.1747,-366.74,0.1459,20.0
240.223,-367.67,0.1457,20.0
240.2857,-368.82,0.1454,20.0
240.3485,-369.92,0.1452,20.0
240.4299,-371.21,0.1449,20.0
240.5439,-372.66,0.1446,20.0
